qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_customer,tbl_lineitem,tbl_nation,tbl_orders,tbl_part,tbl_partsupp,tbl_region,tbl_supplier,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
797,1572,42,224,6,8,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7972,1408,57,163,4,5,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7974,1566,55,191,4,6,2,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7975,839,23,122,4,3,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7976,1308,58,156,4,5,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,5,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7977,1499,70,178,5,6,2,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,7,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,2002,80,234,5,8,3,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7980,1081,47,138,3,6,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7981,992,35,141,4,4,4,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7984,1220,35,165,5,5,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7986,1196,50,147,3,5,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7987,1418,61,162,5,3,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,4,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7988,1171,50,141,3,5,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7990,1014,45,126,3,4,1,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7992,1388,64,160,5,5,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7994,1409,55,162,6,4,3,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7999,1316,61,151,4,5,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
800,1995,86,237,6,7,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8000,1025,46,117,3,6,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8002,843,32,122,2,6,2,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8003,1108,41,147,5,4,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8004,1042,44,131,3,5,2,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8005,1988,82,218,5,6,1,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8006,1675,66,202,4,8,1,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8008,1286,52,160,3,5,2,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8010,1355,46,183,6,6,4,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8012,1201,29,178,4,7,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8013,1450,63,158,4,5,0,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,6,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8014,1269,49,163,3,5,2,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8016,1603,50,204,6,8,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8017,1119,31,155,5,5,1,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8018,962,31,125,3,7,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
